"ПН","08:30-09:50","1-208","Методи створення систем штучного інтелекту","","Мейтус В.","2"
"ПН","10:00-11:20","1-208","Методи створення систем штучного інтелекту","","Мейтус В.","1-14"
"ПН","11:40-13:00","1-208","Методи створення систем штучного інтелекту","1","Мейтус В.","1-14"
"ВТ","08:30-09:50","1-307","Прикладне програмування","","Франчук О.","1-15"
"ВТ","10:00-11:20","1-307","Прикладне програмування","1","Франчук О.","1-15"
"ВТ","11:40-13:00","3-406","Англійська мова для програмного забезпечення","1","Хименко C.","1-14"
"СР","10:00-11:20","1-108","","","Єршов С.","1-15"
"ЧТ","08:30-09:50","1-331","Архітектура інформаційних систем","","Мейтус В.","1-15"
"ЧТ","10:00-11:20","1-331","Архітектура інформаційних систем","1","Мейтус В.","1-15"
"ЧТ","11:40-13:00","3-406","Англійська мова для програмного забезпечення","1","Хименко C.","1-14"
"ПТ","10:00-11:20","1-208","Проектування програмного забезпечення (ПЗ)","1","Ковалюк Т.","1-15"
